transaction_id,customer_id,product_id,quantity,total_amount,transaction_date
357341,27985,748,2,169.43,2025-02-06 12:32:20
618735,19697,651,1,1622.88,2025-03-11 07:43:44
492483,32903,100,5,394.1,2025-02-23 18:07:27
953717,79086,743,2,2004.53,2025-03-05 03:02:51
918515,52757,150,1,1264.52,2025-01-31 13:31:00
365599,57075,385,3,1829.56,2025-01-15 02:14:09
134975,77425,499,5,132.47,2025-03-10 10:55:51
945812,83124,307,2,3849.42,2025-03-02 00:08:21
495768,43177,499,1,4713.72,2025-01-29 19:12:22
249002,24405,492,1,990.41,2025-03-17 20:36:27
111799,38468,743,1,502.65,2025-03-18 03:58:01
231293,61907,911,4,2511.16,2025-02-27 02:23:13
135900,55747,492,5,1929.39,2025-03-04 12:22:45
802530,31665,113,5,2662.44,2025-03-07 06:52:16
486173,71605,851,2,1691.33,2025-03-14 20:27:27
283572,57990,688,3,4543.5,2025-01-07 04:27:30
582010,27730,742,3,432.61,2025-03-02 15:24:05
629816,60648,748,5,2745.75,2025-02-21 14:42:59
642480,70303,499,2,715.96,2025-02-08 22:59:40
957428,87440,499,2,452.35,2025-02-21 18:00:52
990363,48769,374,2,4238.98,2025-01-15 07:49:10
969167,87150,732,1,4061.93,2025-02-24 11:36:56
884034,56292,748,1,3720.1,2025-01-26 10:35:24
629146,80546,470,2,4569.75,2025-01-05 15:17:03
744082,55270,742,1,3978.2,2025-03-05 02:49:18
806926,68872,274,2,3284.38,2025-03-10 07:56:44
628453,23362,742,3,4400.79,2025-01-12 10:36:03
697341,70475,748,1,4573.8,2025-01-11 05:04:11
486782,23569,492,4,838.27,2025-02-23 05:59:09
420021,41072,848,2,1744.41,2025-01-27 01:37:38
121226,97655,533,4,1808.67,2025-01-03 09:31:18
687867,16772,187,5,1997.18,2025-01-26 06:13:40
111347,74880,580,5,4610.64,2025-03-15 04:17:03
454602,76111,262,5,1429.26,2025-03-27 21:18:01
425876,31902,848,2,2441.91,2025-01-04 04:44:27
430387,45789,409,4,2686.31,2025-01-06 01:49:14
110537,11782,848,3,4520.78,2025-02-11 02:50:46
708812,20967,743,3,37.26,2025-01-20 02:51:39
770818,28459,667,5,4504.57,2025-02-09 08:39:11
345930,11373,498,2,4767.14,2025-03-21 21:00:48
216215,46528,558,1,1685.53,2025-03-06 06:06:35
157181,68452,255,2,3509.36,2025-02-11 11:05:36
691497,71628,255,2,2283.71,2025-03-01 14:37:22
612500,68702,338,3,1558.84,2025-01-15 01:23:50
788145,57829,732,4,2555.2,2025-01-17 05:20:48
416472,89760,374,2,2173.0,2025-01-20 00:24:29
319672,99530,695,3,4624.2,2025-03-01 23:48:26
408726,79853,338,5,3601.19,2025-01-28 16:34:41
685930,87630,742,3,1763.55,2025-01-15 23:22:53
743484,53098,208,1,3964.46,2025-03-13 03:47:53
414062,56834,695,1,4701.2,2025-01-02 15:39:02
666713,88264,593,2,4463.23,2025-03-07 06:27:01
870881,83739,735,3,1426.23,2025-02-28 11:42:24
503654,89370,667,5,3691.44,2025-03-07 10:53:14
335573,20533,262,5,3003.36,2025-02-21 02:34:45
224881,11677,499,3,2409.2,2025-02-01 00:17:50
272492,94321,395,5,4592.52,2025-03-20 14:09:27
530854,30544,196,4,3364.7,2025-02-09 19:11:08
980857,76863,772,2,4802.68,2025-02-04 00:37:56
130727,83269,926,3,1308.95,2025-02-11 21:25:13
377820,71283,732,3,3069.39,2025-03-17 17:14:48
944864,69424,652,1,4723.82,2025-03-17 21:30:39
642085,14776,926,1,2248.7,2025-03-16 06:17:11
125659,68323,667,1,748.93,2025-01-25 10:09:19
373889,43462,657,1,1096.67,2025-01-16 12:30:48
761065,33476,717,4,1913.28,2025-03-04 22:29:57
732662,66349,187,2,611.19,2025-02-28 05:20:18
745124,28029,848,2,4296.66,2025-01-15 22:36:35
366273,36192,409,5,1981.55,2025-03-11 17:34:01
931400,38445,208,3,2777.15,2025-01-14 04:49:32
665103,82627,374,1,2213.63,2025-01-28 00:20:58
927872,20668,593,1,2864.92,2025-03-20 20:41:12
915457,59731,680,5,4017.64,2025-02-16 20:04:05
187863,32223,255,4,3706.93,2025-03-20 09:34:11
765445,67246,307,4,2042.73,2025-01-30 10:34:19
725807,62256,438,5,996.68,2025-02-03 10:59:00
274403,51106,497,1,4408.59,2025-01-13 02:53:15
346148,77223,670,2,4270.45,2025-01-26 05:09:09
850821,58970,338,5,4736.12,2025-03-15 03:43:18
482026,74355,651,2,3764.73,2025-03-22 09:32:16
778701,87428,709,1,1413.55,2025-03-16 03:53:25
163132,75018,262,1,3688.84,2025-01-10 19:47:06
215695,56026,533,2,4359.65,2025-03-03 11:05:26
472179,25525,540,1,1783.59,2025-02-13 16:46:17
682157,69528,673,2,3869.85,2025-01-15 14:28:49
492665,89386,580,3,4747.22,2025-02-05 23:30:56
920299,23152,851,3,4111.59,2025-02-24 12:55:37
930511,73454,113,3,1071.3,2025-03-08 04:08:24
776062,96488,113,4,2455.49,2025-01-09 01:46:50
915324,52148,748,1,4358.68,2025-02-26 22:12:41
360015,21225,917,3,699.39,2025-03-04 10:42:39
107975,25945,113,2,2889.69,2025-03-13 18:11:33
176031,67343,717,5,2610.43,2025-03-16 13:46:44
841020,16050,680,1,2256.6,2025-02-02 17:43:02
962364,13795,695,3,4260.49,2025-02-09 16:36:13
194422,92424,307,3,2147.61,2025-02-19 17:46:07
496102,26021,499,4,3117.32,2025-03-06 01:00:32
208650,60889,748,1,4605.63,2025-02-28 08:44:43
174631,19911,742,4,2892.36,2025-03-25 01:51:07
719170,84317,680,5,1457.18,2025-01-19 12:29:19
711548,58577,321,4,2888.51,2025-03-04 23:18:03
796979,27534,470,4,1655.2,2025-03-18 13:23:46
367286,42335,652,3,2202.16,2025-02-28 18:50:15
645542,44343,150,5,3946.4,2025-01-23 07:36:12
258123,65902,196,2,1825.81,2025-03-14 04:52:55
842890,57448,772,3,3465.81,2025-03-16 10:06:54
251776,12273,593,3,4315.58,2025-03-16 16:34:40
796086,27925,318,1,1648.63,2025-02-02 07:20:44
665229,50034,150,5,561.1,2025-01-04 22:30:18
886912,36171,695,1,4063.68,2025-01-06 00:30:25
890868,33892,917,4,1475.99,2025-03-01 00:30:55
409974,88149,438,5,2167.98,2025-03-01 02:27:32
681896,16682,274,5,1866.8,2025-03-15 01:55:09
889346,50061,358,1,1337.84,2025-01-10 12:55:29
361664,85408,409,5,2839.8,2025-01-27 22:38:02
707189,64007,338,1,561.21,2025-02-21 06:16:50
252785,59595,735,2,200.75,2025-03-10 23:20:28
306151,92921,395,3,310.2,2025-01-28 13:03:39
919870,86487,274,1,182.24,2025-01-28 16:44:10
606996,46725,499,5,3365.75,2025-02-03 19:18:05
853351,84201,187,3,3079.47,2025-02-28 03:17:11
706004,50404,374,1,3598.46,2025-03-03 16:45:08
341310,49732,196,2,730.59,2025-01-14 11:33:50
580159,71379,748,4,4377.1,2025-02-28 22:45:45
154232,97684,742,2,2922.17,2025-01-11 08:42:18
643103,51386,385,4,4093.95,2025-03-22 00:24:07
656945,17693,652,2,4101.4,2025-03-11 22:52:34
169419,96341,680,4,4957.97,2025-03-21 19:20:06
260816,99399,651,3,654.83,2025-02-14 23:45:10
838438,47470,673,5,3019.85,2025-02-07 07:18:51
243254,52726,255,5,1640.61,2025-03-24 13:42:33
611288,65787,470,4,928.86,2025-01-20 20:06:20
100255,25008,772,3,3489.3,2025-03-11 13:19:18
461249,71746,709,4,4479.61,2025-02-15 11:14:47
768535,44383,339,3,1115.7,2025-02-06 19:33:40
244326,59811,385,5,1885.98,2025-02-08 23:13:35
294952,69839,363,4,4208.97,2025-03-07 14:03:47
561517,30289,748,4,3863.91,2025-01-22 11:35:31
481083,71091,497,5,4726.72,2025-03-14 19:40:48
913711,51386,409,3,3937.81,2025-01-15 09:36:48
982042,25771,438,1,32.88,2025-02-03 22:50:36
826403,56539,917,1,2538.71,2025-02-07 11:21:06
214176,77516,917,4,1260.56,2025-02-09 12:09:33
471420,59400,732,1,468.1,2025-03-28 11:40:51
156695,79920,385,4,1656.5,2025-03-05 04:08:07
441503,86128,695,3,235.13,2025-02-07 14:57:29
498803,50913,688,3,2766.13,2025-03-05 14:27:32
351809,22602,533,3,2754.71,2025-01-16 14:51:15
117048,40445,540,3,444.25,2025-02-20 09:15:47
905745,59179,436,3,4389.62,2025-01-17 05:34:37
697547,67293,498,5,808.1,2025-02-12 10:26:12
799507,47227,735,2,4740.54,2025-01-04 10:26:15
250885,62689,196,1,3347.91,2025-02-23 16:07:52
766683,19804,363,1,2875.1,2025-01-19 01:44:20
428888,22055,732,1,834.35,2025-03-19 13:07:24
357058,64527,673,3,201.43,2025-02-12 18:04:39
348607,19659,113,2,1432.36,2025-01-15 11:54:13
279008,27292,150,1,1803.59,2025-01-06 18:26:26
120298,51689,580,2,2495.1,2025-03-18 01:56:39
683839,24448,851,2,3980.14,2025-01-28 01:51:16
771211,98424,100,5,1718.24,2025-03-24 18:03:37
480756,17255,680,1,2285.33,2025-01-28 16:41:07
382132,84703,318,3,4659.1,2025-02-23 01:17:23
704241,70473,670,2,4325.6,2025-03-01 23:19:52
259690,29893,533,4,4963.89,2025-03-01 05:26:50
120999,79210,533,4,2814.52,2025-01-24 10:19:21
330890,89006,307,1,1739.28,2025-02-19 06:39:39
989554,52208,911,5,1583.99,2025-01-03 13:19:49
601658,80232,409,3,1387.99,2025-02-23 17:40:30
934377,41882,409,3,603.9,2025-03-26 13:15:47
939178,81546,363,5,2262.39,2025-03-27 07:51:47
280960,60761,709,3,328.13,2025-01-29 23:36:36
444371,90254,499,3,4699.57,2025-02-18 06:18:52
139608,77852,877,2,1518.4,2025-01-24 02:15:16
604695,61492,533,5,2875.9,2025-03-05 10:56:17
632322,82003,255,2,4773.3,2025-02-21 02:46:18
608558,80003,358,5,409.22,2025-03-22 06:12:19
986834,86718,363,5,3937.23,2025-02-26 19:54:39
590228,24745,274,2,721.52,2025-03-03 08:09:57
199529,38664,409,2,4068.12,2025-02-04 07:27:50
726444,48108,657,1,2239.25,2025-03-02 21:15:39
787536,70960,338,1,3572.5,2025-01-18 07:16:31
331368,25767,255,3,871.69,2025-01-09 07:04:32
663544,80739,307,1,2046.87,2025-02-14 09:50:07
648379,58961,498,4,4668.46,2025-02-04 11:43:59
105563,43745,657,4,4451.86,2025-02-25 01:44:15
608473,81540,709,5,3975.59,2025-01-29 18:31:53
712409,18451,307,1,3304.76,2025-01-05 11:25:43
259496,24731,338,1,3116.6,2025-02-24 00:05:47
630706,85228,208,4,200.16,2025-02-04 20:13:22
111309,43916,688,5,1543.96,2025-02-16 07:49:42
929242,28860,241,1,298.51,2025-02-23 16:57:46
473405,69019,926,5,905.9,2025-03-09 08:45:50
799200,79227,385,2,3345.51,2025-02-19 03:16:29
955908,57386,318,5,2559.97,2025-01-31 12:24:19
276831,96206,363,3,844.17,2025-03-16 01:27:11
473398,51579,187,2,4547.75,2025-02-01 03:26:25
988805,45352,409,4,209.66,2025-01-20 15:39:36
363495,86006,593,1,2908.29,2025-02-21 03:56:47
484902,25559,497,2,2815.82,2025-03-06 10:13:17
165997,67605,670,1,4474.1,2025-03-13 02:39:10
391440,27980,374,2,4545.67,2025-02-05 15:56:46
738363,61701,927,3,3177.53,2025-01-09 10:41:58
490115,47912,732,1,2113.31,2025-01-05 07:04:06
165906,22432,778,2,886.95,2025-03-27 23:38:15
847026,49402,540,2,1649.83,2025-02-02 12:05:25
847449,75018,652,2,4551.42,2025-02-03 08:29:38
340151,75380,848,3,4806.6,2025-01-20 06:02:21
537681,83009,187,3,2082.41,2025-02-01 21:28:29
523720,13293,208,2,3292.13,2025-02-04 04:41:10
175081,72757,673,5,4665.77,2025-01-17 06:59:12
755813,56901,688,1,2734.61,2025-01-09 07:19:49
570162,28670,848,1,3124.78,2025-02-25 04:14:39
319013,86133,670,3,1696.22,2025-02-21 08:27:35
341778,95109,409,2,644.13,2025-02-19 06:33:55
925691,67546,385,1,3383.36,2025-01-10 11:03:04
902178,51143,262,4,3226.68,2025-03-12 03:58:55
632104,13208,673,4,4508.28,2025-01-24 06:48:49
319012,47941,688,3,1403.1,2025-03-11 16:06:35
314397,14489,877,5,3086.77,2025-01-17 21:08:38
352790,25025,470,3,2020.1,2025-02-13 14:52:53
541328,53065,499,4,3418.48,2025-01-14 22:07:31
454560,17349,438,3,4988.85,2025-01-16 01:14:24
196510,80481,287,4,3549.4,2025-03-28 01:57:58
218326,94703,732,1,2046.2,2025-03-03 11:02:25
448217,22407,150,3,588.57,2025-01-07 17:59:28
726655,35397,395,4,1925.83,2025-01-04 19:16:39
268445,12568,772,5,2750.98,2025-02-07 14:16:46
491966,45487,385,4,3270.3,2025-02-17 03:24:18
372584,81352,540,1,357.85,2025-02-19 04:23:27
291598,81247,436,4,1295.5,2025-01-17 11:16:47
557679,83388,735,2,3068.3,2025-02-14 01:20:32
570473,26268,778,5,387.58,2025-01-24 23:07:42
565272,75109,438,2,1696.48,2025-01-03 10:51:07
634429,28452,470,4,773.58,2025-01-18 07:13:23
398976,35217,287,5,1999.41,2025-03-20 20:27:10
975371,71091,363,1,2734.94,2025-01-01 00:58:26
402378,54651,657,5,2153.67,2025-02-11 05:12:50
119349,89618,695,4,2021.41,2025-01-15 00:03:25
914595,59408,318,5,4901.53,2025-03-09 10:46:06
437977,43996,307,2,3825.44,2025-03-24 05:10:01
517197,20964,651,3,2933.52,2025-01-16 06:42:48
312384,18168,262,1,2415.8,2025-01-14 03:23:24
462405,34315,358,1,1132.43,2025-02-22 07:43:07
855803,37082,732,1,4651.42,2025-03-19 01:04:22
353305,58222,395,3,4543.13,2025-01-28 01:20:59
123936,98169,748,3,3044.6,2025-01-19 09:00:00
706189,21393,363,5,1206.11,2025-01-08 10:29:07
117350,68570,670,2,3362.25,2025-02-26 06:30:35
542985,24251,338,3,4313.26,2025-02-23 00:55:43
422385,23264,667,2,2981.98,2025-01-25 02:53:29
112484,15537,927,3,3020.44,2025-02-07 09:05:35
978056,79025,926,1,3189.7,2025-01-05 21:11:30
985007,14770,670,3,4093.54,2025-03-04 08:50:53
942387,91087,498,4,4119.43,2025-02-05 14:59:41
131353,39676,926,4,3884.77,2025-02-02 17:00:09
742377,74197,652,5,3163.52,2025-03-20 18:25:16
464653,49277,255,4,2570.75,2025-03-25 07:23:30
922073,31129,262,4,3976.74,2025-02-22 19:31:14
942864,79210,385,2,3717.5,2025-02-01 08:56:37
501535,31289,196,4,906.6,2025-01-30 02:30:54
738662,11792,877,4,2448.88,2025-01-22 09:18:44
354008,38673,318,4,4411.1,2025-02-25 10:29:13
589735,65196,208,5,1840.67,2025-03-08 01:41:33
989033,36334,748,3,2949.41,2025-03-06 11:34:56
173435,45336,113,1,3161.21,2025-01-11 15:15:07
310281,30513,851,2,1219.52,2025-03-26 04:26:35
250417,69920,651,3,1582.29,2025-03-25 08:40:14
845756,45349,409,1,1085.36,2025-01-10 23:48:22
815509,48469,338,3,3681.26,2025-02-20 19:33:32
539815,12009,395,5,308.17,2025-03-10 22:26:14
981202,20482,498,2,1402.26,2025-03-22 04:16:47
289571,45738,113,1,3664.64,2025-03-26 18:26:39
411943,68426,409,4,4045.67,2025-02-20 00:43:08
629238,12942,470,5,4868.8,2025-02-27 11:08:04
957972,37624,772,2,417.44,2025-01-15 13:32:18
188734,59711,772,2,1070.14,2025-01-24 15:52:51
622310,76535,287,5,1921.91,2025-03-13 20:31:13
764242,57762,709,5,1000.47,2025-02-08 13:51:14
904981,36322,670,3,359.1,2025-02-11 17:51:21
124946,63604,772,3,1493.82,2025-01-06 18:09:10
305175,24056,241,2,3721.2,2025-01-30 21:25:27
290566,65260,358,2,4780.21,2025-01-19 02:10:28
574656,66771,409,4,1684.5,2025-03-11 03:08:52
169959,81444,772,4,571.9,2025-03-26 17:57:46
414239,15821,274,1,1541.4,2025-03-09 06:03:05
287859,25033,241,4,3735.96,2025-03-05 01:35:21
751812,23834,499,1,4619.2,2025-01-27 07:50:38
319293,78689,321,5,696.57,2025-01-27 07:52:19
261349,61598,732,4,1037.42,2025-03-23 07:38:59
344309,99926,374,1,848.35,2025-01-03 01:25:16
248216,77324,385,2,3108.33,2025-02-18 00:46:38
892609,62572,778,3,2085.27,2025-03-12 20:02:14
264498,61825,667,5,4593.34,2025-01-21 17:21:10
492942,43396,742,1,3869.94,2025-02-07 16:51:23
701238,56231,208,3,3794.9,2025-01-04 08:30:20
562734,77503,241,1,3836.45,2025-02-20 03:08:31
214159,73994,395,3,1562.72,2025-03-18 04:20:55
758941,33659,688,2,3286.43,2025-01-05 23:36:49
251153,85653,410,3,929.34,2025-03-26 06:05:35
366996,48960,410,5,3462.14,2025-03-15 18:10:13
265070,81047,717,5,1948.75,2025-02-20 20:24:57
859563,73967,274,3,4328.16,2025-01-10 22:58:09
475198,26708,338,5,1280.25,2025-01-10 04:08:32
766390,32513,709,5,2899.97,2025-02-03 01:52:47
382640,37197,113,2,1561.89,2025-02-09 03:51:47
336500,48338,497,1,326.57,2025-03-25 05:46:05
210435,92344,499,4,4751.26,2025-01-18 20:06:51
938680,58706,848,1,2781.28,2025-01-08 08:19:05
238906,38686,395,4,3863.69,2025-03-09 19:16:15
311748,88630,492,3,908.1,2025-01-18 19:23:19
890522,92943,673,5,543.41,2025-02-04 06:54:00
504827,86736,670,5,3182.51,2025-02-09 18:47:04
947089,51386,735,5,45.75,2025-01-13 01:23:58
105778,81362,742,4,4757.92,2025-03-03 01:16:49
603461,96677,688,1,2285.63,2025-02-21 05:23:47
478727,74042,358,3,1620.61,2025-01-14 14:39:14
680816,25670,742,5,500.32,2025-03-28 19:44:36
196005,63024,657,1,4884.55,2025-01-30 15:02:43
779968,20072,318,5,4272.98,2025-02-25 20:26:20
670921,78567,558,5,2655.85,2025-02-04 11:07:20
937456,46710,318,5,4034.22,2025-01-09 12:44:58
844435,27031,100,5,4362.74,2025-01-17 03:49:18
363800,81505,709,2,4343.61,2025-02-01 14:54:40
102711,74229,851,2,922.71,2025-02-07 12:35:06
526161,52504,363,5,690.53,2025-02-11 22:01:30
729094,28249,274,5,3922.38,2025-02-10 05:29:44
597037,49848,498,3,4872.16,2025-03-08 16:57:26
757545,21066,670,4,3704.48,2025-03-01 05:48:11
987914,99056,338,1,4709.2,2025-03-16 17:16:42
548416,93090,558,4,1640.66,2025-02-05 04:43:30
604334,65318,558,3,2682.46,2025-01-30 23:55:37
779323,55123,917,2,2326.59,2025-01-13 13:25:39
836302,49005,187,4,2120.31,2025-01-09 08:22:38
514700,19999,732,4,4711.25,2025-03-13 19:39:32
308230,52148,927,3,3617.58,2025-01-02 18:07:31
794405,25216,255,1,2754.91,2025-02-21 08:38:02
713333,55088,113,4,2932.64,2025-02-26 05:22:40
505056,29356,499,3,3056.46,2025-03-21 23:42:50
995719,63965,113,1,1913.78,2025-02-19 06:47:59
763142,73747,307,2,746.44,2025-02-18 01:40:29
121812,47257,673,3,458.55,2025-03-26 21:48:02
351365,82122,307,1,2789.4,2025-01-17 19:48:28
229491,80212,255,5,2356.34,2025-02-01 09:58:18
739614,15148,533,1,4317.42,2025-03-05 09:47:32
289241,42444,208,4,3208.48,2025-03-22 11:10:42
722931,26046,470,3,3158.78,2025-02-17 19:22:53
251627,30239,410,5,2772.2,2025-03-25 12:17:36
162628,44380,395,1,3678.1,2025-02-12 06:04:47
381256,82420,409,5,3094.73,2025-01-13 23:52:37
246383,16188,208,3,3215.67,2025-01-01 21:04:16
200470,12872,436,1,2246.2,2025-03-27 06:15:15
447115,35317,438,5,2829.78,2025-03-08 19:41:08
978069,21851,688,5,1072.34,2025-03-14 09:01:40
741715,24616,695,2,3126.42,2025-01-28 13:29:11
532433,95184,732,3,798.33,2025-01-08 10:26:36
982082,93633,667,2,3132.75,2025-01-02 11:02:19
640864,24845,742,4,4377.63,2025-01-05 13:40:34
253818,79791,492,5,4657.42,2025-03-19 02:43:08
524855,25864,241,2,3509.7,2025-03-22 16:30:52
533193,41678,363,2,3267.6,2025-03-25 02:53:54
600096,60935,363,4,4507.28,2025-03-20 10:57:08
375242,10829,436,5,4833.18,2025-01-30 02:23:58
817104,81075,695,3,4495.56,2025-03-05 15:57:54
382741,55358,436,4,1521.96,2025-03-24 00:51:35
181098,64713,497,1,1140.74,2025-02-14 23:46:01
318779,42400,772,3,2751.74,2025-02-13 13:08:07
209797,95852,877,1,2946.33,2025-01-17 03:28:01
649144,89429,150,1,2394.71,2025-01-13 03:00:19
740149,66150,113,1,1122.68,2025-03-23 20:00:43
446220,41720,363,2,2803.92,2025-01-12 02:32:02
469535,16200,580,5,2059.37,2025-02-22 06:37:55
926254,16704,657,1,3435.29,2025-02-28 14:47:33
577507,85061,274,1,365.34,2025-02-05 19:07:40
849336,80985,255,3,1079.53,2025-01-18 19:21:09
295187,65708,917,2,4985.3,2025-03-21 08:30:21
372365,40823,385,2,4589.12,2025-03-28 01:57:30
894927,32002,748,1,2719.17,2025-02-10 00:35:43
879876,13911,409,1,4694.77,2025-02-16 17:21:34
604697,64320,732,3,3091.21,2025-01-06 14:53:37
130696,36843,321,4,2335.16,2025-01-13 23:48:33
328327,51204,307,1,285.63,2025-03-16 11:56:47
905917,97623,717,1,3077.83,2025-03-29 01:24:29
405853,12984,208,4,4720.13,2025-01-10 05:44:58
599919,92780,717,4,4075.5,2025-01-04 23:50:44
998213,68974,287,2,3101.9,2025-02-24 22:03:20
940056,29052,113,2,1883.76,2025-03-09 01:33:41
666162,97301,196,1,1956.4,2025-03-27 20:02:42
108225,49286,695,1,3912.37,2025-03-22 21:14:48
710706,34232,593,3,179.59,2025-03-01 21:06:19
483957,96093,927,5,2981.88,2025-01-09 19:48:46
598243,32309,670,2,1474.4,2025-02-21 09:49:37
705933,76466,743,4,112.63,2025-02-24 19:09:08
753453,27343,374,2,2546.11,2025-02-18 09:46:16
187344,44572,274,5,1164.88,2025-02-03 03:59:49
211680,58626,470,4,3632.34,2025-01-24 11:12:47
411610,63117,307,4,3443.83,2025-03-03 12:53:01
543473,48163,409,3,4979.63,2025-02-11 03:43:30
283070,30882,735,4,1466.89,2025-01-05 17:04:04
174198,55692,533,2,952.15,2025-01-11 07:05:01
586808,97867,670,3,3678.74,2025-01-09 05:04:05
524186,62172,262,2,4495.23,2025-02-18 15:41:11
258808,54105,688,4,3221.1,2025-03-07 21:32:59
132289,28160,917,1,1683.3,2025-01-28 16:15:31
645955,66786,492,2,1201.44,2025-01-20 21:49:28
607619,20326,410,1,4939.83,2025-03-13 21:52:58
799960,49053,917,2,529.73,2025-01-07 06:00:05
861053,41992,363,1,1087.75,2025-03-24 11:11:37
889491,73487,287,5,4377.72,2025-03-12 11:25:54
600754,10501,436,5,2606.61,2025-01-19 10:42:46
848260,19450,748,5,4892.43,2025-03-17 12:45:26
660220,64299,358,1,4661.26,2025-01-23 02:46:11
612963,45011,848,2,1063.73,2025-01-14 21:59:18
495047,69802,410,5,2118.68,2025-01-08 04:35:12
133409,58937,436,5,2953.86,2025-01-20 09:36:56
609647,52663,497,1,4978.44,2025-03-12 03:51:56
656340,87771,877,3,3544.67,2025-03-19 23:16:39
749553,96250,593,3,3946.6,2025-03-18 05:06:58
253976,97641,848,1,3897.4,2025-01-10 21:44:09
160537,66100,533,1,4146.37,2025-03-21 18:09:02
175299,91073,363,5,2257.11,2025-03-08 00:23:17
584316,39300,735,2,3907.3,2025-02-10 00:49:49
819149,11757,558,4,539.8,2025-02-03 03:51:03
372022,36860,593,5,789.73,2025-02-23 13:21:11
365668,91910,318,1,4436.9,2025-02-04 16:40:20
981188,50129,927,4,592.51,2025-01-28 10:50:23
787159,79119,374,3,2256.71,2025-03-19 23:26:08
285701,71850,498,1,1043.73,2025-01-08 00:43:57
981093,82851,497,3,39.95,2025-03-09 11:54:41
574710,52147,241,4,2506.64,2025-02-11 21:05:01
660066,22880,657,4,1008.7,2025-03-16 03:46:03
595747,40862,196,4,4916.79,2025-02-10 18:34:01
723474,92288,673,4,813.18,2025-01-18 05:28:05
870596,61076,318,4,1237.77,2025-02-06 05:51:11
935996,19117,492,5,3886.55,2025-03-09 12:48:26
401852,29392,374,1,3894.26,2025-01-12 03:52:09
845666,75671,667,4,3419.87,2025-03-10 07:11:14
856359,81314,100,4,386.15,2025-02-10 04:14:26
585823,61525,339,4,68.47,2025-03-18 10:53:54
684378,37759,187,2,3414.98,2025-03-16 21:37:42
135490,73228,187,3,4625.81,2025-01-04 11:53:50
183392,83279,321,5,3507.15,2025-03-23 23:34:46
682605,79155,395,2,1804.66,2025-02-09 10:44:49
372818,41244,558,2,2920.72,2025-03-15 10:09:05
887561,40707,680,2,1139.82,2025-03-11 14:51:26
780273,43379,717,2,4259.25,2025-03-16 17:49:40
372090,80892,695,1,1937.26,2025-03-05 08:02:58
465041,42710,743,4,3443.75,2025-03-15 20:19:10
853232,82852,558,1,1206.41,2025-02-24 06:47:17
899827,20122,732,5,2936.53,2025-03-06 13:44:21
165585,61759,255,5,1185.35,2025-01-10 00:42:00
381802,72538,911,5,3085.47,2025-03-13 19:43:03
685500,85520,438,4,595.88,2025-03-10 08:07:28
150837,52597,150,5,3619.55,2025-02-04 21:03:48
811249,19759,651,4,1002.36,2025-02-17 18:05:38
646781,25477,410,2,4834.25,2025-01-06 22:32:45
864539,47183,709,1,671.26,2025-03-28 02:20:50
621923,75008,241,3,4522.18,2025-03-21 04:52:47
154308,11666,241,1,1083.97,2025-03-02 04:41:10
188576,50142,438,2,4914.36,2025-03-07 07:47:16
601991,81130,657,2,597.89,2025-03-13 03:09:37
796843,99009,540,5,3059.98,2025-02-15 21:35:04
465310,72424,709,4,919.22,2025-03-09 06:48:52
950286,22149,848,5,2385.28,2025-03-14 13:27:26
275348,26661,743,3,238.6,2025-02-12 22:08:12
673503,26803,385,4,134.57,2025-03-08 03:33:01
846866,90725,688,2,939.71,2025-03-19 04:09:15
561501,64871,187,2,4948.8,2025-03-11 12:21:21
700450,82520,667,4,935.43,2025-01-10 07:38:26
384731,98656,926,4,4505.5,2025-01-12 09:07:00
715120,24259,580,2,894.1,2025-02-23 06:35:41
422860,89348,492,5,1294.4,2025-03-04 06:30:02
526713,74443,470,3,2005.53,2025-02-16 22:57:29
115390,53528,735,5,191.6,2025-02-07 07:01:55
227768,99856,363,3,2660.84,2025-03-27 00:56:34
646282,40021,695,4,3198.17,2025-01-04 13:40:47
381832,98919,410,3,3750.99,2025-03-01 10:08:40
198786,79789,580,2,3965.73,2025-02-22 05:28:53
949185,30406,926,5,2502.12,2025-03-19 19:12:34
168636,70480,100,2,4706.17,2025-01-28 15:29:42
812171,21088,732,3,4559.82,2025-02-12 13:19:45
311342,34684,651,3,1594.9,2025-02-18 09:47:03
822947,94538,274,1,2095.24,2025-02-21 12:50:34
687861,89324,385,3,2058.79,2025-03-26 16:13:36
968062,25397,358,1,240.95,2025-01-14 09:53:51
764125,41720,274,5,2496.72,2025-02-12 03:22:03
640633,25012,492,5,2818.57,2025-02-07 04:58:30
220890,34232,374,5,1514.16,2025-02-23 13:28:02
334115,88885,274,2,916.87,2025-03-20 12:42:32
931728,14400,673,3,4045.3,2025-03-24 05:23:38
700745,62143,848,2,2276.31,2025-01-01 05:23:25
942867,78420,580,2,2180.79,2025-01-08 05:17:15
816518,15404,395,2,1197.74,2025-03-15 17:40:08
113420,28670,307,4,4186.98,2025-01-01 14:57:44
178942,38589,497,5,4418.96,2025-03-19 22:27:36
590725,93190,470,5,4679.32,2025-03-25 07:42:58
110334,55240,113,2,397.31,2025-01-17 17:32:08
211939,30400,540,4,2292.0,2025-01-18 05:24:59
784559,78012,499,4,647.7,2025-03-06 14:14:29
946797,49816,558,4,582.84,2025-01-09 00:25:22
619541,52377,339,3,4702.54,2025-03-24 02:46:53
483151,98269,667,5,3238.24,2025-03-12 11:44:40
