transaction_id,customer_id,product_id,store_id,quantity,total_amount,transaction_date
655864,10718,570,6295,2,10.3,2025-01-20 21:48:41
282931,64682,686,5722,2,3594.28,2025-01-24 09:54:03
616332,51212,375,6186,2,447.18,2025-02-28 19:44:39
999241,12993,143,9426,1,1026.38,2025-01-10 00:01:23
790395,23628,592,6029,4,2759.55,2025-03-01 05:30:12
833821,92451,117,6029,3,1393.8,2025-02-08 18:17:10
232218,43054,324,7880,4,1987.27,2025-02-09 21:52:06
520249,51652,218,9374,2,1771.89,2025-01-18 15:29:44
144921,19285,537,8602,4,1098.5,2025-03-03 21:05:44
606075,26630,216,5100,3,4277.61,2025-03-04 10:33:30
302187,23388,396,9299,1,4491.6,2025-01-31 18:54:05
225651,84220,430,5100,4,1757.73,2025-03-16 04:52:20
661344,29077,216,9494,4,3029.1,2025-02-26 14:10:26
923013,93179,505,6966,5,2162.3,2025-02-13 05:54:28
303270,55432,344,6966,4,4986.61,2025-01-07 22:20:18
258502,66651,637,7335,2,3173.56,2025-03-15 21:37:52
593609,45284,541,7880,1,2082.62,2025-02-15 11:01:33
142837,36735,396,8307,3,3778.19,2025-03-02 10:14:24
199838,19563,117,8918,4,2654.25,2025-02-15 15:43:40
131479,50149,117,9494,1,1685.88,2025-02-25 14:31:42
822734,15047,340,6295,2,1831.42,2025-02-24 22:31:38
313330,51720,308,7414,4,3387.98,2025-03-22 21:15:14
272694,50060,503,8725,4,3611.37,2025-01-25 05:12:10
977131,85199,344,5093,5,4064.52,2025-03-01 00:13:33
399038,91471,592,9768,5,3892.29,2025-01-30 15:32:16
642518,65896,773,9028,3,2461.57,2025-03-21 06:33:46
934667,10060,920,7414,3,3695.83,2025-02-27 07:47:15
559301,48833,386,5401,5,1907.78,2025-03-01 21:56:59
308917,31220,530,9028,4,4649.26,2025-03-03 01:05:22
798437,94170,829,5093,3,3504.5,2025-01-06 18:05:13
552910,24979,630,5093,4,4052.55,2025-01-03 11:09:14
505329,52208,570,9116,5,1227.42,2025-02-03 13:58:15
149263,57087,259,7860,5,2482.62,2025-02-01 10:55:29
743749,22627,704,7576,5,1055.52,2025-03-17 00:54:05
922715,95689,505,6966,1,3103.73,2025-03-05 00:04:22
837621,32709,773,9763,2,4943.71,2025-03-20 06:31:19
370811,44139,372,8602,4,4438.85,2025-02-11 09:24:57
816915,14503,218,7414,2,3318.71,2025-02-11 17:22:32
989176,15357,117,9374,5,4889.61,2025-01-11 09:26:38
377800,83743,462,6211,2,4064.84,2025-01-30 09:29:37
667035,55129,166,6026,2,1150.22,2025-01-06 08:10:00
513141,82264,382,5160,2,1758.17,2025-01-27 12:32:07
870955,57061,566,5100,3,4052.67,2025-03-04 13:12:23
673598,77885,880,7522,3,685.67,2025-03-17 01:54:17
799701,24430,166,9116,5,1743.2,2025-03-23 02:08:07
310281,64438,117,8494,2,1219.52,2025-03-26 05:05:32
622310,84985,957,6390,5,1921.91,2025-03-13 21:04:28
446220,98481,306,6295,2,2803.92,2025-01-12 02:37:11
577507,48689,306,6749,1,365.34,2025-02-05 19:24:14
685566,89586,373,7576,3,2147.23,2025-03-23 00:53:57
692057,56836,340,9426,1,172.64,2025-01-29 18:04:45
949253,75211,372,6295,5,3482.71,2025-01-19 14:18:23
248925,39609,340,5946,1,190.14,2025-02-01 09:26:22
562403,92386,570,5100,5,4664.68,2025-03-05 11:07:43
930858,81619,396,8494,5,3445.12,2025-03-15 12:15:51
492355,41510,907,8494,5,3576.87,2025-02-04 16:34:39
413056,91620,259,7414,2,1492.68,2025-02-08 02:37:29
827433,56965,957,8918,5,2286.43,2025-01-28 03:56:58
744889,99454,366,7335,4,4285.85,2025-02-03 14:07:15
751657,32955,353,9426,1,2025.3,2025-02-13 19:36:04
550988,38989,979,7880,3,69.1,2025-01-01 21:53:55
473795,38235,386,6295,3,2523.7,2025-01-10 21:21:48
263710,49830,503,8670,3,2756.62,2025-03-05 12:06:50
561870,55486,830,7693,2,3719.84,2025-01-05 10:24:13
745241,99658,830,9116,5,1932.97,2025-02-04 17:28:09
924816,34628,611,7693,1,517.23,2025-02-12 10:45:04
350922,33635,131,8204,4,2273.12,2025-01-29 09:48:53
170900,18296,306,7880,3,4796.43,2025-03-28 13:30:43
249157,96395,917,6420,4,4329.39,2025-01-25 17:57:06
665653,47898,503,8477,1,3089.27,2025-02-12 08:04:06
125362,84022,704,6029,2,3559.76,2025-01-03 01:25:10
941659,32277,324,6026,2,4267.13,2025-01-20 22:56:38
748434,12079,686,6186,5,93.83,2025-01-26 09:23:07
820926,65039,696,9116,4,2505.43,2025-02-12 02:46:01
298527,47180,699,5722,4,2172.9,2025-03-11 14:40:31
848786,71536,983,7908,5,722.7,2025-03-16 10:48:55
243966,63187,688,9116,1,3789.85,2025-03-19 01:18:48
245141,69366,306,9116,5,57.0,2025-02-14 21:49:54
537053,35426,818,9768,4,4737.53,2025-03-10 14:24:54
861131,50877,166,7335,4,4038.98,2025-02-15 01:36:10
258572,53549,340,9763,2,4103.59,2025-03-03 23:05:08
178855,11026,375,6026,4,4331.8,2025-01-12 17:35:09
540724,71535,117,5946,3,235.4,2025-03-23 17:33:21
207218,98339,503,8204,1,4728.6,2025-03-11 03:28:37
951162,35526,396,6186,4,2757.96,2025-01-20 05:04:24
754117,52412,382,5160,5,2329.3,2025-02-20 06:56:52
992915,15108,957,7522,2,299.81,2025-03-12 12:31:35
215843,71475,530,6029,3,2705.3,2025-01-06 17:51:04
242111,19084,396,8918,4,4342.4,2025-01-23 22:46:05
268619,10357,306,5093,4,591.1,2025-02-06 20:54:44
531930,23343,770,9299,2,3212.63,2025-03-29 06:49:32
823888,78381,630,8602,4,542.73,2025-03-14 04:24:16
583578,35148,537,7908,4,1206.19,2025-02-09 09:11:23
750654,92124,818,6029,1,2315.96,2025-03-21 11:31:16
889579,52607,537,9028,2,3648.72,2025-03-29 03:09:45
203776,58177,386,6390,1,4420.0,2025-02-08 23:06:41
385221,75824,699,7335,1,621.18,2025-03-14 05:14:23
809071,15631,686,7880,2,1721.66,2025-02-14 11:55:26
988805,19837,396,9299,4,209.66,2025-01-20 15:48:41
493823,74401,630,7880,4,4564.32,2025-03-17 17:43:52
604352,45237,372,8602,3,3444.26,2025-02-20 16:17:38
437591,91617,880,9116,1,2176.67,2025-02-24 21:10:21
297299,38040,630,9708,1,425.81,2025-01-09 01:57:32
932658,53178,382,8204,2,4666.11,2025-03-04 02:44:49
312899,48068,704,9299,3,2709.87,2025-01-25 20:19:09
174965,10909,386,9768,3,3121.98,2025-01-13 18:15:41
796999,87143,983,8725,5,158.7,2025-02-09 11:43:57
950449,15875,324,9028,4,3522.23,2025-01-19 03:29:41
648727,17673,314,9708,3,2542.9,2025-01-27 23:38:48
434497,52734,131,8494,4,1046.52,2025-03-13 16:38:41
724851,65943,462,8477,1,646.79,2025-01-12 04:01:31
698285,21736,508,6966,3,3673.22,2025-03-27 00:59:00
797560,89089,541,7335,4,2925.16,2025-03-26 15:08:20
448319,47598,699,6420,4,4383.92,2025-02-15 16:34:45
324859,59010,216,8602,3,1824.81,2025-01-20 19:02:57
161827,16243,920,7908,3,3873.74,2025-03-23 10:50:22
496665,49367,688,8307,3,746.4,2025-02-22 08:50:03
596252,34707,166,9116,3,1310.78,2025-02-26 05:41:13
262279,43526,312,6186,3,5.98,2025-01-29 03:22:11
152649,59031,541,7576,1,3526.6,2025-03-23 00:12:09
307137,95170,646,5420,3,4501.51,2025-02-18 12:18:11
832208,41369,646,5093,3,4665.47,2025-02-19 10:51:15
454704,25891,386,6211,1,3773.93,2025-02-14 08:39:55
785502,16526,830,7414,4,161.99,2025-01-12 09:14:46
163179,85190,537,8725,1,2026.18,2025-02-27 01:09:28
452380,19440,907,6186,4,1904.69,2025-03-26 11:12:55
282602,50899,396,6295,3,4235.9,2025-02-01 00:05:13
500865,66522,818,9494,4,607.82,2025-03-24 05:20:34
435605,59501,773,7860,2,2511.82,2025-01-10 13:27:09
750296,23767,537,6026,3,3674.5,2025-03-22 21:05:00
782182,16013,131,8494,2,2195.93,2025-03-02 06:57:23
974597,95777,982,8204,4,2426.8,2025-02-28 01:47:45
988536,80623,917,5093,4,4055.44,2025-02-20 10:33:49
854778,61714,983,6211,4,3923.78,2025-03-10 07:44:00
875301,70364,570,7860,5,3199.87,2025-01-02 15:29:17
651062,50188,592,9708,1,2005.75,2025-02-10 22:19:39
503958,14197,508,9426,3,4688.61,2025-02-07 05:51:21
731795,69455,259,8602,1,1766.91,2025-01-27 04:41:59
531968,66663,481,9028,1,616.26,2025-03-08 00:02:33
879999,59695,396,7522,3,4234.87,2025-03-16 22:20:55
107575,69907,382,6420,2,985.35,2025-02-05 22:54:54
348850,57784,396,7908,3,3475.93,2025-03-09 22:28:03
286853,21771,586,7557,4,124.2,2025-01-04 14:16:17
497427,84060,306,8307,4,555.21,2025-01-31 15:51:43
162939,59054,375,6186,1,2823.31,2025-02-20 03:15:37
596641,46416,372,5722,3,3660.4,2025-01-04 23:54:42
627169,33323,754,6749,1,443.85,2025-03-04 14:29:01
353307,33983,719,6420,1,4427.59,2025-02-09 20:35:42
306356,42062,630,6029,1,1533.36,2025-01-12 21:25:07
796086,28220,312,6186,1,1648.63,2025-02-02 07:35:41
590228,95606,366,6420,2,721.52,2025-03-03 08:38:20
319013,72589,676,9494,3,1696.22,2025-02-21 08:51:21
548416,29112,829,8204,4,1640.66,2025-02-05 04:59:47
949185,86110,676,7860,5,2502.12,2025-03-19 19:48:33
822947,44714,308,8602,1,2095.24,2025-02-21 13:14:25
663812,63306,340,8204,1,4599.88,2025-01-26 23:54:02
768918,21812,481,8670,1,3094.8,2025-02-23 08:11:31
732076,37268,353,7860,1,15.78,2025-03-04 06:33:32
122278,24742,344,9708,3,154.72,2025-02-05 19:39:00
350542,56850,218,6026,3,4613.92,2025-03-03 20:14:00
808895,81447,676,8204,1,1576.64,2025-02-27 20:26:07
383302,63713,818,5420,1,495.24,2025-01-20 07:50:12
792401,32327,308,7335,3,3768.84,2025-03-07 04:01:32
567693,92696,541,8918,1,2717.41,2025-01-12 23:40:27
870300,99170,688,8670,5,4847.86,2025-01-21 09:03:35
337301,44146,592,6390,2,1884.37,2025-01-03 18:16:46
868255,79711,481,9028,3,63.18,2025-02-21 21:21:55
398055,54285,324,7880,4,4040.79,2025-01-10 02:46:00
983449,82902,382,8725,4,4364.71,2025-03-28 21:35:48
132365,16165,171,8670,2,4477.13,2025-01-25 07:50:01
923093,98109,957,5093,3,3072.36,2025-03-15 19:56:38
871536,32312,422,9299,3,1880.7,2025-01-25 11:05:40
570664,44083,676,8307,3,2198.76,2025-01-27 11:45:46
791774,42677,880,7880,5,2107.96,2025-03-14 21:29:33
128330,36371,422,9116,1,3394.77,2025-03-26 16:45:53
114785,77938,430,5401,4,135.14,2025-03-29 08:17:41
284417,56378,462,8204,4,3664.35,2025-01-29 17:19:19
701008,10669,676,6029,4,2851.72,2025-01-09 10:53:15
325421,23684,505,7908,3,2224.34,2025-01-19 03:57:44
719686,53615,462,7693,4,428.9,2025-01-06 11:24:19
546433,28994,314,8602,3,162.2,2025-01-06 12:25:27
145754,38104,216,6390,3,1438.3,2025-01-11 06:33:04
953554,56667,386,6420,5,4848.93,2025-03-17 18:55:10
585130,82696,353,5420,1,66.72,2025-01-13 01:57:32
690391,81575,982,9494,1,1108.65,2025-02-19 12:23:21
154286,18228,306,6029,3,3880.68,2025-02-07 01:19:32
273752,79947,570,8725,4,3753.7,2025-03-25 18:45:37
207010,61221,281,6749,4,3068.14,2025-03-21 01:22:06
121009,79727,308,8477,2,2256.91,2025-03-07 18:45:19
417014,75208,340,9116,3,887.46,2025-01-21 13:25:33
432652,54337,505,7335,1,3126.49,2025-01-17 23:27:18
259826,19119,505,7576,5,4613.97,2025-01-03 23:40:58
773777,77631,676,7557,3,49.11,2025-01-21 13:56:42
216298,33635,676,5093,2,3743.16,2025-03-08 15:38:25
793814,12136,537,7880,5,3658.56,2025-03-23 03:51:28
515895,70150,686,7522,5,4359.63,2025-02-09 01:37:21
751155,69619,340,9426,3,4150.46,2025-03-09 16:46:56
461227,50534,166,7576,1,2959.67,2025-02-10 02:42:22
533193,87031,259,9763,2,3267.6,2025-03-25 03:32:21
406485,98239,505,6211,3,4012.78,2025-01-12 06:50:37
640178,81877,696,7860,5,874.3,2025-02-23 22:29:06
505269,90446,430,8602,1,123.33,2025-02-05 04:07:25
128604,81058,462,6295,3,1807.22,2025-03-20 09:44:16
349630,62945,107,6295,2,4369.21,2025-02-03 14:29:32
585992,12319,306,6420,3,4982.78,2025-02-25 12:45:18
852421,91626,422,5100,5,84.89,2025-01-22 23:54:08
202763,31769,505,9028,5,4208.5,2025-01-04 09:33:16
740570,53785,421,9299,4,1979.71,2025-01-14 10:58:41
684480,14450,676,5401,2,1071.45,2025-01-24 10:13:01
183431,24728,880,6420,2,907.45,2025-01-01 07:52:11
276805,25844,462,9494,1,3820.18,2025-03-18 12:16:06
781845,66013,312,9768,1,795.98,2025-02-15 14:34:36
701854,94987,375,6966,5,1314.93,2025-03-10 19:45:19
586610,64018,340,9116,5,3687.38,2025-01-17 12:29:34
211037,31017,773,9708,5,3411.73,2025-01-27 11:59:52
906245,11012,396,7414,1,3669.2,2025-02-05 13:05:09
716499,72682,166,6029,4,4251.13,2025-01-11 15:56:52
806920,91443,508,8670,1,1163.59,2025-01-26 10:04:08
446857,14907,592,8307,2,190.87,2025-03-01 02:20:55
792031,79184,396,5093,3,3368.1,2025-02-08 23:54:31
334299,27843,308,6211,4,3272.23,2025-01-04 02:20:34
402049,72037,880,8918,4,4329.32,2025-03-27 13:25:15
195128,81995,382,5946,4,2014.3,2025-03-18 18:29:35
522606,18617,719,6390,3,1450.71,2025-02-12 15:13:50
547627,89576,396,6749,1,2162.1,2025-03-26 11:57:08
519221,45810,353,6966,4,2586.5,2025-01-30 17:53:44
718756,61221,983,5093,2,4761.75,2025-01-25 03:08:43
641641,39575,353,5100,4,2883.65,2025-01-17 21:41:56
311500,12422,586,6029,2,1893.5,2025-03-21 19:05:39
256624,74474,688,7522,3,4463.35,2025-03-29 02:33:30
633428,24857,907,6211,3,2384.82,2025-01-15 05:45:57
154189,82872,530,9028,3,1886.46,2025-01-02 21:12:23
119691,88193,530,6186,5,729.47,2025-01-28 09:51:19
955486,50097,630,6029,5,1944.64,2025-03-20 03:58:19
527652,92821,957,9374,5,4046.27,2025-02-28 02:14:20
410408,30527,281,7522,2,793.7,2025-03-05 21:02:00
732680,73681,462,8918,4,2756.2,2025-03-08 04:56:30
858326,89942,396,9116,4,2600.31,2025-03-18 16:50:53
413818,90745,982,9028,2,787.31,2025-02-19 13:54:25
590950,27252,592,5093,5,286.23,2025-01-20 15:21:56
102626,90505,773,7860,1,3732.61,2025-02-10 08:34:11
269141,37306,592,5160,1,3849.65,2025-01-18 07:12:36
690505,14675,503,5093,1,2948.25,2025-03-15 22:32:26
356310,64056,770,8477,5,2062.16,2025-02-15 21:19:48
497084,57204,770,7908,5,2867.84,2025-02-04 00:40:30
161956,87391,646,8307,2,1559.67,2025-01-01 08:22:47
780123,97877,117,8494,4,3810.29,2025-01-14 11:50:28
473405,20047,699,9426,5,905.9,2025-03-09 09:17:00
174198,69643,421,8307,2,952.15,2025-01-11 07:09:47
981188,51798,719,8602,4,592.51,2025-01-28 11:03:05
997763,34926,308,6295,2,1522.1,2025-03-22 23:42:23
806880,15529,920,9028,5,3349.15,2025-01-29 13:40:42
680692,49750,340,8477,4,3927.5,2025-03-03 05:08:43
944450,83776,917,6186,5,556.81,2025-01-09 15:02:39
700469,77274,503,9768,1,4775.51,2025-03-11 16:15:16
379295,13506,696,5093,4,357.61,2025-02-10 02:19:51
662771,64638,688,6029,3,2239.64,2025-02-12 01:54:40
871234,43541,324,5100,1,2800.27,2025-03-05 02:37:12
781019,67766,143,6295,4,209.54,2025-02-09 08:16:37
713814,87447,818,6295,4,593.31,2025-02-12 04:03:15
184657,40853,281,8918,3,1759.15,2025-02-19 19:49:24
874248,30760,630,5946,3,803.51,2025-01-16 08:37:43
816107,87555,340,8477,2,2939.71,2025-02-08 13:02:35
584871,50684,319,7860,4,2118.83,2025-01-23 06:35:32
269331,18189,218,5160,3,4830.91,2025-01-20 01:48:04
882311,74538,503,7860,2,1280.61,2025-01-24 05:49:05
214648,54214,566,8307,2,2572.73,2025-02-27 21:57:55
170008,20024,704,7522,3,4558.11,2025-01-03 07:25:00
126113,93999,611,9494,4,2103.38,2025-02-06 09:58:00
757286,86232,797,9116,4,4333.91,2025-03-24 09:47:58
956876,93086,830,6295,4,241.56,2025-03-25 02:19:51
356328,90641,809,8477,5,4303.94,2025-01-09 03:40:38
752324,23097,314,9708,1,1728.2,2025-02-19 23:25:07
823501,47252,630,9028,2,2828.65,2025-02-06 02:34:50
984938,49545,281,9494,2,255.67,2025-03-08 22:17:03
720589,82974,218,7522,4,4397.12,2025-01-19 02:36:25
599276,17160,462,9708,4,1026.34,2025-02-26 09:27:36
155469,13517,979,8477,3,4090.85,2025-02-12 23:20:12
375048,24636,259,7908,1,4143.7,2025-03-05 19:43:21
251901,90694,382,7414,5,3547.86,2025-02-06 10:02:01
338104,30337,312,7557,2,1495.67,2025-03-15 03:54:48
100693,96380,982,9494,5,4695.4,2025-01-28 22:54:26
102355,16996,308,5160,4,4053.6,2025-01-14 14:22:18
659457,20562,117,8204,2,3077.47,2025-03-25 12:31:14
369203,26818,319,9426,4,2870.7,2025-01-02 02:33:31
919588,30869,570,5100,5,4560.44,2025-01-16 13:16:54
223010,67364,957,9763,5,3654.0,2025-02-16 07:34:02
412074,65983,375,5946,3,3893.41,2025-03-14 02:08:23
225791,50156,637,8477,2,3308.79,2025-01-18 23:25:17
168472,74878,366,8494,3,3906.56,2025-03-08 13:45:43
107715,73061,107,8602,1,2203.15,2025-03-08 12:37:41
178183,58068,829,6211,2,1279.92,2025-02-05 00:13:10
444371,63835,699,8725,3,4699.57,2025-02-18 06:41:11
268445,83743,797,9299,5,2750.98,2025-02-07 14:34:10
574792,28204,503,5100,5,2897.68,2025-02-28 10:38:17
854525,15950,770,8670,1,1641.81,2025-03-18 23:46:31
578836,80817,611,7576,1,34.84,2025-03-26 20:00:28
189448,84435,382,6029,3,3783.29,2025-01-28 05:35:30
350062,70455,797,9116,2,3290.62,2025-02-18 12:33:31
332549,35850,508,7880,2,4591.6,2025-03-26 18:27:57
320551,91632,818,9763,2,3336.15,2025-03-22 14:34:20
637644,96160,704,9374,1,3818.65,2025-02-22 11:10:31
113366,61701,462,8918,2,3466.52,2025-03-19 17:33:45
942237,65377,314,5093,2,2589.62,2025-02-04 17:11:24
224236,44144,983,7335,3,552.3,2025-01-18 09:58:02
608326,21021,281,5160,5,21.69,2025-01-14 07:17:50
703916,86751,880,6295,4,1632.46,2025-03-22 21:19:41
636342,42096,430,6029,5,3031.93,2025-01-20 22:49:38
302616,35432,308,8602,1,4918.1,2025-02-20 16:52:50
372206,50184,957,8204,3,1412.2,2025-02-14 12:00:28
622079,82482,143,8494,3,2761.12,2025-02-23 07:32:50
438992,13556,366,9708,5,185.18,2025-03-20 21:08:09
921350,51082,797,7557,2,205.35,2025-03-06 21:40:28
546352,30988,979,9426,2,4079.46,2025-01-27 00:05:56
519571,96164,107,9494,3,1349.71,2025-02-14 13:56:55
566414,19583,646,5401,3,3969.23,2025-03-06 20:22:12
216471,67253,630,7522,5,3223.33,2025-03-12 10:28:16
299892,11245,699,7908,1,1523.58,2025-02-03 16:25:26
672870,16211,830,5401,5,2837.82,2025-01-18 06:41:36
385234,34077,386,6390,1,4051.39,2025-01-20 01:18:20
424582,92696,676,7880,4,712.62,2025-02-11 20:36:58
770744,91257,704,6966,3,1578.48,2025-03-24 14:29:58
188332,71413,421,7693,4,4671.81,2025-03-12 20:17:25
192832,96076,754,8602,3,2797.37,2025-01-16 19:18:50
971981,79539,553,6026,3,1471.85,2025-01-27 12:51:06
173002,98139,107,8918,2,918.14,2025-03-04 02:29:04
725706,71819,957,5401,5,244.47,2025-03-13 11:07:55
693860,97942,566,9708,4,1211.47,2025-03-01 04:48:01
944729,40480,216,8725,4,584.83,2025-01-10 11:43:07
844788,57203,107,8477,1,4693.84,2025-03-06 03:15:42
852716,82499,259,7693,1,4884.55,2025-03-09 22:06:58
435187,11051,537,6749,5,4599.25,2025-03-16 07:29:57
339292,96663,319,6966,5,2570.89,2025-02-08 17:28:17
344060,94067,530,8204,4,812.36,2025-02-11 21:41:57
190023,45316,880,8477,5,3410.31,2025-02-26 12:04:46
241956,95594,117,6026,4,231.79,2025-02-04 04:20:11
273867,63074,143,6966,4,1720.69,2025-02-13 18:10:10
413178,73437,688,6026,4,3993.38,2025-02-17 01:47:00
972005,72167,830,6211,1,2961.7,2025-01-05 21:22:38
879821,95552,530,9768,5,3663.14,2025-01-25 18:36:02
977218,30102,570,7576,2,4662.59,2025-03-14 15:31:15
607572,36207,880,9768,4,335.42,2025-01-11 07:20:41
664856,43377,719,7557,5,2062.4,2025-03-10 14:51:51
173435,93212,646,5401,1,3161.21,2025-01-11 15:20:02
512796,41746,982,6029,1,3129.55,2025-01-31 09:38:05
684928,67114,319,9299,1,312.71,2025-02-12 00:22:34
562057,80064,704,8670,5,1893.85,2025-02-17 02:49:20
274605,49650,704,6186,4,3531.66,2025-03-19 12:55:30
244004,39318,646,8602,5,2034.65,2025-01-26 06:51:46
768109,94703,920,9763,4,967.35,2025-01-02 03:00:08
819854,38792,372,9426,3,757.4,2025-01-23 15:21:06
991836,13769,704,6186,3,2860.44,2025-02-09 22:47:34
391527,36468,920,7414,1,2722.77,2025-03-27 11:01:57
101943,42451,312,6966,3,85.47,2025-03-25 05:54:00
480140,22645,166,5722,5,3113.97,2025-03-29 11:17:06
338367,67916,907,5722,1,4041.86,2025-03-08 15:14:25
578554,77191,421,5722,2,1051.11,2025-02-17 01:54:20
312022,93771,373,9374,1,2198.36,2025-02-14 02:04:45
481442,94943,281,5160,4,2657.96,2025-01-25 10:51:26
783187,90804,312,6026,4,4406.96,2025-01-12 05:38:07
409728,36816,686,6186,2,351.19,2025-02-11 00:54:12
906312,81252,957,6029,1,2783.4,2025-02-24 06:51:00
763392,59795,809,7522,1,2556.48,2025-02-28 21:22:53
152400,57895,570,8725,3,4447.42,2025-01-11 03:52:01
432478,44143,117,6026,5,562.85,2025-02-03 16:26:42
639808,42841,688,6390,4,4941.88,2025-02-03 13:57:22
821292,60131,541,7880,3,3756.32,2025-03-22 22:38:40
330881,85977,462,7414,3,1417.95,2025-03-27 17:32:26
655341,32389,505,5420,4,4821.5,2025-01-21 21:46:09
367672,78328,340,7576,5,2227.74,2025-02-06 22:53:09
639548,27958,396,9763,5,3729.15,2025-03-23 23:27:15
315813,81262,421,5093,3,1983.38,2025-01-03 14:45:37
981693,37178,340,5401,3,4063.25,2025-03-12 07:25:09
392481,92169,982,6420,5,3277.78,2025-03-13 12:56:38
860093,58961,797,8670,1,3550.31,2025-02-20 07:38:26
700710,62365,131,7335,4,3180.91,2025-03-16 03:50:27
686221,61111,508,9374,1,528.68,2025-01-02 13:20:36
213987,87886,308,7335,1,1561.94,2025-03-20 10:12:01
964823,93179,372,9426,2,231.46,2025-03-26 12:31:11
702364,89691,382,9299,4,873.8,2025-02-09 19:42:58
865093,60541,131,5420,5,2409.93,2025-03-26 07:06:43
753774,21318,957,9708,3,1233.5,2025-03-22 16:45:27
203591,87664,386,7576,4,624.2,2025-02-04 22:03:45
767465,92090,421,9708,2,2927.22,2025-02-22 13:50:19
668052,84946,382,7414,4,3085.16,2025-01-18 06:22:21
671381,58075,704,6186,5,763.64,2025-03-29 00:07:38
274203,77601,553,7557,2,4472.97,2025-02-13 14:42:14
718738,57561,553,9708,3,114.32,2025-01-10 13:17:49
493759,52179,983,9708,4,4646.53,2025-01-11 12:58:14
128841,53274,117,8602,1,1118.19,2025-03-13 04:22:53
870659,15077,630,8670,1,1416.82,2025-03-16 19:37:40
496919,81058,704,7693,3,1459.92,2025-01-01 10:35:37
869610,88872,979,8477,2,2526.5,2025-03-28 15:11:20
728214,43236,375,7335,3,2166.59,2025-03-06 12:27:30
799960,54285,586,7880,2,529.73,2025-01-07 06:02:59
431612,85649,829,9708,4,4014.12,2025-01-08 20:49:48
178178,40718,917,9116,1,3238.72,2025-02-02 15:30:03
206601,54197,382,5100,3,4202.73,2025-02-27 19:21:19
631667,99572,353,8477,3,1302.99,2025-01-16 23:31:54
290247,27481,508,8602,2,4930.37,2025-03-25 23:04:24
389520,12564,117,6749,4,1972.7,2025-01-11 00:31:24
176166,88402,592,9763,2,4195.99,2025-01-29 03:03:04
175621,34520,611,8918,2,3832.23,2025-03-05 09:05:20
470918,90893,382,9426,1,2562.2,2025-03-19 08:14:27
451200,80292,611,6026,3,4728.75,2025-03-22 10:05:48
865513,23385,829,5722,3,510.6,2025-02-01 23:30:24
513297,32458,699,5093,1,1304.46,2025-01-24 09:04:31
917366,81474,312,6186,4,37.5,2025-02-08 22:49:59
996987,77878,503,6966,1,397.24,2025-02-28 05:09:24
100914,83858,340,8670,5,1315.81,2025-02-14 17:49:46
604638,11026,117,7576,1,652.35,2025-03-20 18:31:24
742269,22942,312,9299,2,4152.82,2025-01-27 09:50:53
262147,82809,566,7693,3,3710.86,2025-02-03 11:15:35
371117,46924,372,9708,4,382.21,2025-02-07 07:17:47
186314,92826,505,7557,1,4701.47,2025-03-13 22:11:12
814744,12564,386,6749,4,3955.4,2025-03-21 09:32:22
185677,90197,430,7860,3,1452.54,2025-03-18 07:21:08
710909,41515,917,7414,2,3162.96,2025-01-06 11:56:13
564222,85592,586,6211,3,348.61,2025-01-14 19:45:34
755550,29560,979,8307,1,2811.54,2025-03-23 23:47:29
496761,84469,982,6966,1,400.89,2025-01-27 06:49:44
881637,84254,676,5420,2,1348.35,2025-03-09 18:26:09
293703,84762,637,6390,4,1004.31,2025-01-19 12:52:33
730804,67106,920,9116,2,2664.15,2025-02-24 21:20:03
527512,36457,809,8494,4,602.79,2025-02-13 05:51:37
395798,68056,308,6211,3,3267.44,2025-01-16 06:33:47
229084,60402,630,9494,4,3751.67,2025-02-24 13:16:48
179866,86530,324,9374,5,1398.29,2025-02-19 22:09:44
460529,18481,917,6390,3,3848.0,2025-03-29 06:23:24
367994,93196,920,5722,1,4304.26,2025-02-19 04:03:12
319560,54544,503,7693,5,720.76,2025-01-02 04:04:03
420344,42621,676,9374,2,4027.97,2025-03-03 12:19:59
202406,64156,676,7860,4,561.3,2025-01-03 12:20:59
745993,60452,375,7880,5,2629.82,2025-03-04 14:47:52
348435,74317,218,6186,1,3177.48,2025-01-03 05:48:03
440990,89008,676,6026,1,556.76,2025-01-02 00:11:20
462713,70297,688,9299,1,4320.69,2025-03-02 02:45:51
927872,92051,319,8670,1,2864.92,2025-03-20 21:17:41
103553,62214,340,6186,5,884.22,2025-01-11 06:24:13
981233,70344,131,8670,1,1069.97,2025-01-02 17:57:53
144449,48606,462,9028,5,2287.36,2025-01-21 19:14:19
265979,29757,530,5722,1,2802.36,2025-01-26 01:23:03
119529,63039,907,5946,3,1045.57,2025-01-07 23:09:53
756382,46137,216,5093,3,567.83,2025-03-14 08:07:54
812003,71859,308,9028,3,4834.41,2025-03-24 16:09:54
734808,62798,830,6026,3,2196.54,2025-03-06 09:36:44
981411,28244,372,6295,3,1323.91,2025-02-17 07:20:43
712048,63821,308,8494,2,3395.0,2025-03-12 11:00:34
284883,22682,809,8307,4,913.7,2025-03-01 21:25:22
588941,80758,637,9299,4,3952.15,2025-03-18 16:40:37
230395,22094,829,5401,1,453.13,2025-03-03 21:56:23
158948,11307,566,6211,4,829.49,2025-03-18 19:41:18
790711,12136,372,8602,4,4613.79,2025-02-08 13:45:08
